,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,9.0,16.0,9.0,7.6923076923076925,%,,2.0,2.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,360.0,640.0,1131.39994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,6.0,12.0,5.0,4.273504273504273,%,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,240.0,480.0,667.1999439999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,4.0,9.0,2.0,1.7094017094017093,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,160.0,360.0,277.999936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,5.0,11.0,4.0,3.4188034188034186,%,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,200.0,440.0,500.4000799999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,6.0,6.0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,240.0,240.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,4.0,4.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,160.0,160.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,4.0,4.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,160.0,160.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,6.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,,6.0,2.0,1.7094017094017093,%,,,,,,,,,,,,,,,,,,,,,,,,,240.0,277.999936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,4.0,4.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,160.0,160.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,6.0,13.0,7.0,5.982905982905983,%,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,240.0,520.0,931.299932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,4.0,4.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,160.0,160.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,1.0,,4.0,3.4188034188034186,%,,,,,,,,1.0,,,,,,,,,,,,,,,,,,528.1999760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,3.0,4.0,1.0,0.8547008547008547,%,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,120.0,160.0,138.999968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,6.0,13.0,5.0,4.273504273504273,%,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,240.0,520.0,652.9998760000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,-1.0,,2.0,1.7094017094017093,%,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,278.005304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,72.0,1.0,8.0,15.0,20.0,15.0,10.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,2640.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,40.0,(26.-2.28-0),,,TOT. CON.,117.0,1.0,12.0,23.0,35.0,26.0,15.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,4680.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,134.46009857777776,SC.M.%,3.2661161310951417,,TOT.  VEN.,45.0,,4.0,8.0,15.0,11.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,6050.704436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,139.0,PRZ.VEN2.,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUBTOTALI,,248.0,471.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORIA,:,SL  SCARPA LACCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIPOLOGIA ,:,T00   TACCO/00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,39 ,40 ,41 ,42 ,,,,,43 ,44 ,45 ,46 ,47 ,48,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38/6321CU  ,,FRANCESINA LACE PUNTALE, CUOIO,AR ,9.0,31.0,26.0,7.6923076923076925,%,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,333.2903225806451,1148.0,3290.599982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,7.0,16.0,14.0,4.1420118343195265,%,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,252.875,578.0,1712.2000939999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,7.0,28.0,28.0,8.284023668639053,%,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,258.5,1034.0,3514.699951999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,1.0,14.0,3.0,0.8875739644970415,%,,,1.0,,,,,,,,,,,,,,,,,,,,,35.85714285714286,502.0,403.099956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,1.0,8.0,7.0,2.0710059171597632,%,,,,,,,,,1.0,,,,,,,,,,,,,,,41.125,329.0,870.0000559999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,8.0,28.0,24.0,7.100591715976332,%,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,298.0,1043.0,2967.399778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,5.0,22.0,12.0,3.550295857988166,%,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,185.22727272727272,815.0,1654.0996680000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,3.0,5.0,5.0,1.4792899408284024,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,114.0,190.0,627.300088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,2.0,7.0,4.0,1.183431952662722,%,,1.0,1.0,,,,,2.0,-2.0,,,,,,,,,,,,,,,76.0,266.0,542.999918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,5.0,13.0,4.0,1.183431952662722,%,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,180.76923076923077,470.0,535.000012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MR ,1.0,-3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MS ,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,5.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,190.0,152.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,8.0,34.0,26.0,7.6923076923076925,%,,1.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,296.2352941176471,1259.0,3315.50006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,5.0,10.0,4.0,1.183431952662722,%,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,190.0,380.0,503.1799720000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,,9.0,1.0,0.2958579881656805,%,,,,,,,,,,,,,,,,,,,,,,,,,342.0,138.999968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,10.0,23.0,13.0,3.8461538461538463,%,,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,374.7826086956522,862.0,1705.299896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,8.0,33.0,22.0,6.508875739644971,%,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,294.54545454545456,1215.0,2881.1998240000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,5.0,15.0,9.0,2.662721893491124,%,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,179.0,537.0,1046.09998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,5.0,4.0,4.0,1.183431952662722,%,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,178.75,143.0,486.9998439999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,6.0,28.0,14.0,4.1420118343195265,%,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,220.92857142857142,1031.0,1730.3994439999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,15.0,4.437869822485207,%,,,,,,,,,,,,,,,,,,,,,,,,,,1963.3159880000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELLE          ,,,,TOT. GIAC.,103.0,3.0,9.0,18.0,24.0,18.0,19.0,8.0,,4.0,,,,,,,,,,,,,,,,,,,3699.8858977216173,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,37.053254437869825,(25.-2.29-0),,,TOT. CON.,338.0,5.0,30.0,66.0,92.0,72.0,46.0,20.0,7.0,,,,,,,,,,,,,,,,,,,,12524.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,127.18465736170215,SC.M.%,8.500246502372535,,TOT.  VEN.,235.0,2.0,21.0,48.0,68.0,54.0,27.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,29888.394480000006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,139.0,PRZ.VEN2.,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,39 ,40 ,41 ,42 ,,,,,43 ,44 ,45 ,46 ,47 ,48,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38/6321NE  ,,FRANCESINA LACE PUNTALE, NERO,AR ,7.0,35.0,27.0,6.7164179104477615,%,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,258.20000000000005,1291.0,3511.2996899999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,6.0,14.0,12.0,2.985074626865672,%,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,212.57142857142856,496.0,1474.100136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,9.0,30.0,25.0,6.218905472636816,%,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,331.2,1104.0,3311.5995980000007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,6.0,22.0,13.0,3.2338308457711444,%,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,219.8181818181818,806.0,1659.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,3.0,9.0,7.0,1.7412935323383083,%,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,106.0,318.0,832.920108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,6.0,23.0,20.0,4.975124378109452,%,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,218.6086956521739,838.0,2587.999664
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,11.0,31.0,26.0,6.467661691542289,%,1.0,2.0,4.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,407.35483870967744,1148.0,3422.799548000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,,9.0,2.0,0.4975124378109453,%,,,,,,,,,,,,,,,,,,,,,,,,,342.0,264.09998800000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,5.0,5.0,8.0,1.9900497512437811,%,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,190.0,190.0,1054.99988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,6.0,23.0,19.0,4.72636815920398,%,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,220.17391304347825,844.0,2374.099992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,2.0,15.0,5.0,1.243781094527363,%,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,71.6,537.0,634.9999959999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MR ,3.0,-1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,-38.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MS ,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,6.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,8.0,27.0,16.0,3.9800995024875623,%,,1.0,2.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,294.2222222222222,993.0,1993.30005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,3.0,19.0,8.0,1.9900497512437811,%,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,110.21052631578948,698.0,1010.3000559999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,,8.0,5.0,1.243781094527363,%,,,,,,,,,,,,,,,,,,,,,,,,,292.0,674.9998920000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,,5.0,2.0,0.4975124378109453,%,,,,,,,,,,,,,,,,,,,,,,,,,190.0,277.999936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,6.0,20.0,19.0,4.72636815920398,%,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,221.7,739.0,2493.1998080000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,8.0,40.0,48.0,11.940298507462687,%,1.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,296.8,1484.0,6292.999608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,,19.0,6.0,1.492537313432836,%,,,,,,,,,,,,,,,,,,,,,,,,,692.0,737.1000879999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SD ,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,,7.0,4.0,0.9950248756218906,%,,,,,,,,,,,,,,,,,,,,,,,,,248.0,442.999934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,,,2.0,0.4975124378109453,%,,,,,,,,,,,,,,,,,,,,,,,,,,264.09998800000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,5.0,4.0,3.0,0.746268656716418,%,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,175.0,140.0,377.00000800000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,5.0,27.0,12.0,2.985074626865672,%,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,184.44444444444446,996.0,1540.1999800000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,7.0,1.7412935323383083,%,,,,,,,,,,,,,,,,,,,,,,,,,,873.002476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELLE          ,,,,TOT. GIAC.,106.0,3.0,11.0,16.0,27.0,15.0,20.0,9.0,,5.0,,,,,,,,,,,,,,,,,,,3517.9042507773966,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,36.73134328358209,(24.-2.29-0),,,TOT. CON.,402.0,9.0,33.0,82.0,110.0,90.0,52.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,14766.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,128.73419062162165,SC.M.%,7.385474372934061,,TOT.  VEN.,296.0,6.0,22.0,66.0,83.0,75.0,32.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,38105.320424000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,139.0,PRZ.VEN2.,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,39 ,40 ,41 ,42 ,,,,,43 ,44 ,45 ,46 ,47 ,48,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48/6321PBL ,,PUNTALE LACE FRANCESI CUCI, BLU,AR ,4.0,11.0,4.0,2.094240837696335,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,152.0,418.0,555.999872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,3.0,4.0,2.0,1.0471204188481675,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,114.0,152.0,250.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,8.0,22.0,15.0,7.853403141361256,%,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,304.0,836.0,1987.7050080000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,,6.0,1.0,0.5235602094240838,%,,,,,,,,,,,,,,,,,,,,,,,,,228.0,125.10001999999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,3.0,6.0,1.0,0.5235602094240838,%,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,114.0,228.0,138.999968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,6.0,16.0,11.0,5.7591623036649215,%,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,228.0,608.0,1468.19985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,10.0,23.0,20.0,10.471204188481675,%,,2.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,380.0,874.0,2696.5996720000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,5.0,11.0,6.0,3.141361256544503,%,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,190.0,418.0,781.199916
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,6.0,3.0,3.0,1.5706806282722514,%,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,228.0,114.0,416.999904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MR ,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,3.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,5.0,15.0,9.0,4.712041884816754,%,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,190.0,570.0,1159.229848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,5.0,6.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,190.0,228.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,4.0,12.0,6.0,3.141361256544503,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,152.0,456.0,930.1994919999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,7.0,18.0,15.0,7.853403141361256,%,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,266.0,684.0,2015.49978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,5.0,10.0,5.0,2.6178010471204187,%,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,190.0,380.0,654.9998220000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPW,1.0,,1.0,0.5235602094240838,%,,1.0,,,,,,,,,,,,,,,,,,,,,,,,125.10001999999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,5.0,10.0,6.0,3.141361256544503,%,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,190.0,380.0,825.99978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEB,,,6.0,3.141361256544503,%,,,,,,,,,,,,,,,,,,,,,,,,,,792.3053319999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELLE          ,,,,TOT. GIAC.,80.0,2.0,3.0,16.0,15.0,19.0,13.0,7.0,,5.0,,,,,,,,,,,,,,,,,,,2888.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,38.0,(24.-2.29-0),,,TOT. CON.,191.0,5.0,13.0,40.0,48.0,43.0,22.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,7258.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,134.45259715315314,SC.M.%,3.2715128394581545,,TOT.  VEN.,111.0,3.0,10.0,24.0,33.0,24.0,9.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,14924.238284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,139.0,PRZ.VEN2.,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,39 ,40 ,41 ,42 ,,,,,43 ,44 ,45 ,46 ,47 ,48,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58/236PNE  ,,PUNTAL FRANCESI LACE FDO GREZZ, NERO,AR ,6.0,12.0,7.0,6.730769230769231,%,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,228.0,456.0,931.2998099999998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,3.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,7.0,14.0,12.0,11.538461538461538,%,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,266.0,532.0,1570.6997360000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,,6.0,1.0,0.9615384615384616,%,,,,,,,,,,,,,,,,,,,,,,,,,228.0,138.999968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,1.0,2.0,1.0,0.9615384615384616,%,,,1.0,,,,,,,,,,,,,,,,,,,,,38.0,76.0,138.999968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,4.0,6.0,3.0,2.8846153846153846,%,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,152.0,228.0,403.099956
